Culture,Isolation,Tissue,SampleState,SamplePlot,SampleRep,SampleID,Media,IsolateNum,Isolate,Reps.numerator,Reps.denominator,MorphoDate,Morphorep,Morphosp,MorphospLong,Morpho2,Update.from.original,Query.sequence,Taxon.assignment,Likelihood.weight,otu,Phylum,Class,Order,Family,Genus,otu.tree,otu.num,voucher
9/17/20,10/2/20,Root,WA,SW,12,WA-SW-12,GYRBA,443,GW20_443,1,10,10/12/20,5,10,WA-5-10,WA-2-8,Lump,Root_129,"Penicillium_goetzii,Penicillium_kewense,Penicillium_sinaicum","0.374367, 0.244024, 0.142308, 0.072839, 0.070435, 0.026848, 0.009392, 0.009330, 0.007399",Pezizo.OTU24,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Pezizo,24,GW20_129
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,1/2PDA++,13,GW20_13,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,1/2PDA++,14,GW20_14,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,1/2PDA++,15,GW20_15,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,Armillaria,16,GW20_16,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,Armillaria,17,GW20_17,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,Armillaria,18,GW20_18,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,Armillaria,19,GW20_19,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,Armillaria,20,GW20_20,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/14/20,Root,IN,NE,7,IN-NE-7,Armillaria,21,GW20_21,1,10,9/24/20,1,1,IN-1-1,IN-1-1,,Root_13,Cercophora_caudata,"0.335381, 0.334458, 0.329504",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_13
9/8/20,9/20/20,Root,IN,NE,7,IN-NE-7,GYRBA,273,GW20_273,1,10,10/1/20,3,19,IN-3-19,IN-3-19,,Root_291,Cercophora_caudata,"0.339527, 0.330105, 0.329692",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_291
9/8/20,9/20/20,Root,IN,NE,7,IN-NE-7,1/2PDA++,291,GW20_291,1,10,10/1/20,3,19,IN-3-19,IN-3-19,,Root_291,Cercophora_caudata,"0.339527, 0.330105, 0.329692",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_291
9/8/20,9/20/20,Root,IN,NE,7,IN-NE-7,1/2PDA++,292,GW20_292,1,10,10/1/20,3,19,IN-3-19,IN-3-19,,Root_291,Cercophora_caudata,"0.339527, 0.330105, 0.329692",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_291
9/8/20,9/20/20,Root,IN,NE,7,IN-NE-7,GYRBA,284,GW20_284,1,10,10/1/20,3,24,IN-3-24,IN-3-24,,Root_283,Cercophora_caudata,"0.345970, 0.326914, 0.326375",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_283
9/8/20,9/20/20,Root,IN,NE,8,IN-NE-8,GYRBA,280,GW20_280,1,10,10/1/20,3,19,IN-3-19,IN-3-19,,Root_291,Cercophora_caudata,"0.339527, 0.330105, 0.329692",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_291
9/9/20,9/20/20,Root,IN,NE,17,IN-NE-17,Armillaria,283,GW20_283,1,10,10/1/20,3,24,IN-3-24,IN-3-24,,Root_283,Cercophora_caudata,"0.345970, 0.326914, 0.326375",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_283
9/9/20,10/12/20,Root,IN,SW,9,IN-SW-9,GYRBA,573,GW20_573,1,10,10/28/20,7,3,IN-7-3,IN-7-3,,Root_573,Cercophora_caudata,"0.340301, 0.332423, 0.326500",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_573
9/23/20,10/14/20,Root,IN,SW,10,IN-SW-10,GYRBA,621,GW20_621,1,10,10/28/20,7,15,IN-7-15,IN-7-15,,Root_621,Cercophora_caudata,"0.338738, 0.333267, 0.327199",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_621
9/23/20,10/14/20,Root,IN,SW,10,IN-SW-10,GYRBA,622,GW20_622,1,10,10/28/20,7,15,IN-7-15,IN-7-15,,Root_621,Cercophora_caudata,"0.338738, 0.333267, 0.327199",Pezizo.OTU25.1,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Pezizo,25.1,GW20_621
9/22/20,10/9/20,Root,WA,SE,20,WA-SE-20,GYRBA,516,GW20_516,1,10,10/28/20,6,2,WA-6-2,WA-6-2,,Root_516,"Schizothecium_vesticola,Jugulospora_rotula","0.332097, 0.332057, 0.329648",Pezizo.OTU25.2,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Pezizo,25.2,GW20_516
9/9/20,9/16/20,Root,IN,NE,17,IN-NE-17,GYRBA,146,GW20_146,1,10,9/28/20,2,4,IN-2-4,IN-2-4-2,Split,Root_146,Trichoderma_viride,1,Pezizo.OTU26,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Pezizo,26,GW20_146
9/9/20,9/16/20,Root,IN,NE,17,IN-NE-17,GYRBA,147,GW20_147,1,10,9/28/20,2,4,IN-2-4,IN-2-4-2,Split,Root_146,Trichoderma_viride,1,Pezizo.OTU26,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Pezizo,26,GW20_146
9/9/20,10/12/20,Root,IN,NE,17,IN-NE-17,SFA,581,GW20_581,1,10,10/28/20,7,,Single,Single,,Root_581,Trichoderma_viride,1,Pezizo.OTU26,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Pezizo,26,GW20_581
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,1/2PDA++,166,GW20_166,1,10,10/1/20,3,,Single,WA-3-8,Lump,Root_196,Coniochaeta_ligniaria,0.995111,Pezizo.OTU27,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Pezizo,27,GW20_196
9/9/20,9/16/20,Root,WA,NE,11,IN-NE-11,GYRBA,163,GW20_163,1,10,10/1/20,3,8,WA-3-8,WA-3-8,,Root_196,Coniochaeta_ligniaria,0.995111,Pezizo.OTU27,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Pezizo,27,GW20_196
9/10/20,9/20/20,Root,WA,SW,6,WA-SW-6,1/2PDA++,193,GW20_193,1,10,10/1/20,3,,Single,Single,,Root_193,Coniochaeta_ligniaria,0.995131,Pezizo.OTU27,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Pezizo,27,GW20_193
9/10/20,9/20/20,Root,WA,SW,6,WA-SW-6,1/2PDA++,196,GW20_196,1,10,10/1/20,3,8,WA-3-8,WA-3-8,,Root_196,Coniochaeta_ligniaria,0.995111,Pezizo.OTU27,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Pezizo,27,GW20_196
9/10/20,9/20/20,Root,WA,SW,6,WA-SW-6,1/2PDA++,197,GW20_197,1,10,10/1/20,3,8,WA-3-8,WA-3-8,,Root_196,Coniochaeta_ligniaria,0.995111,Pezizo.OTU27,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Pezizo,27,GW20_196
9/17/20,10/2/20,Root,WA,SW,19,WA-SW-19,GYRBA,416,GW20_416,1,10,10/12/20,5,19,WA-5-19,WA-5-19,,Root_416,Coniochaeta_ligniaria,0.996085,Pezizo.OTU27,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Pezizo,27,GW20_416
9/8/20,9/14/20,Root,IN,SW,14,IN-SW-14,GYRBA,81,GW20_81,1,10,9/24/20,1,10,IN-1-10,IN-1-10,,Root_81,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.847951, 0.038684, 0.027417, 0.020294, 0.015612, 0.014752",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,GW20_81
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,1/2PDA++,2,GW20_2,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,Armillaria,5,GW20_5,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,GYRBA,11,GW20_11,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/15/20,9/25/20,Root,WA,SE,11,WA-SE-11,GYRBA,372,GW20_372,1,10,9/25/20,NA,,Single,Single,,Root_372,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.734661, 0.182400, 0.020457, 0.017891",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,GW20_372
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,1/2PDA++,43,GW20_43,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,1/2PDA++,46,GW20_46,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,1/2PDA++,47,GW20_47,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,1/2PDA++,48,GW20_48,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,Armillaria,50,GW20_50,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,Armillaria,52,GW20_52,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,Armillaria,56,GW20_56,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,Armillaria,57,GW20_57,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,15,WA-SE-15,GYRBA,58,GW20_58,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/8/20,9/14/20,Root,WA,SE,17,WA-SE-17,MSJ,64,GW20_64,1,10,9/24/20,1,2,WA-1-2,WA-1-2,,Root_43,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.695724, 0.204090, 0.026231, 0.020355, 0.009935",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,"GW20_43, GW20_64, GW20_2"
9/22/20,10/2/20,Root,WA,SE,19,WA-SE-19,GYRBA,468,GW20_468,1,10,10/12/20,5,44,WA-5-44,WA-5-44,,Root_468,"Ovatospora_medusarum,Ovatospora_mollicella,Ovatospora_senegalensis,Ovatospora_pseudomollicella,Ovatospora_unipora","0.710134, 0.198836, 0.024883, 0.019328",Pezizo.OTU28,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,Pezizo,28,GW20_468
9/10/20,9/20/20,Root,IN,SW,4,IN-SW-4,Armillaria,210,GW20_210,1,10,10/1/20,3,6,IN-3-6,IN-3-6,,Root_210,Trichoderma_spirale,"0.651779, 0.220059, 0.128135",Pezizo.OTU29,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Pezizo,29,GW20_210
9/10/20,9/20/20,Root,WA,SE,4,WA-SE-4,1/2PDA++,220,GW20_220,1,10,10/1/20,3,11,WA-3-11,WA-3-11,,Root_220,"Pyrenochaetopsis_leptospora,Coniothyrium_cereale","0.836549, 0.070404, 0.069434",Pezizo.OTU30,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pezizo,30,GW20_220
9/15/20,9/25/20,Root,WA,SE,11,WA-SE-11,GYRBA,373,GW20_373,1,10,9/25/20,4,2,WA-4-2,WA-4-2,,Root_373,"Pyrenochaetopsis_leptospora,Coniothyrium_cereale","0.856577, 0.062333, 0.061235",Pezizo.OTU30,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pezizo,30,GW20_373
9/15/20,9/25/20,Root,WA,SE,11,WA-SE-11,GYRBA,374,GW20_374,1,10,9/25/20,4,2,WA-4-2,WA-4-2,,Root_373,"Pyrenochaetopsis_leptospora,Coniothyrium_cereale","0.856577, 0.062333, 0.061235",Pezizo.OTU30,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pezizo,30,GW20_373
9/15/20,9/25/20,Root,WA,SE,11,WA-SE-11,GYRBA,376,GW20_376,1,10,9/25/20,4,2,WA-4-2,WA-4-2,,Root_373,"Pyrenochaetopsis_leptospora,Coniothyrium_cereale","0.856577, 0.062333, 0.061235",Pezizo.OTU30,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pezizo,30,GW20_373
9/9/20,10/2/20,Root,WA,N,1,WA-N-1,GYRBA,384,GW20_384,1,10,10/12/20,5,6,WA-5-6,WA-5-6,,Root_384,"Falciformispora_senegalensis,Flavomyces_fulophazii,Falciformispora_tompkinsii,Stagonospora_paludosa,Trematosphaeria_grisea,Stagonosporopsis_centaureae,Murilentithecium_clematidis,Darksidea_epsilon,Wettsteinina_lacustris,Darksidea_alpha,Byssothecium_circinans","0.240809, 0.163621, 0.085966, 0.078920, 0.066836, 0.059863, 0.037856, 0.037559, 0.034701, 0.027682, 0.025218",Pezizo.OTU31,Ascomycota,Dothideomycetes,Pleosporales,Trematosphaeriaceae,Falciformispora,Pezizo,31,GW20_384
9/11/20,9/20/20,Root,WA,N,8,WA-N-8,MSJ,257,GW20_257,1,10,10/1/20,3,14,WA-3-14,WA-3-14-2,Split,Root_257,"Falciformispora_senegalensis,Flavomyces_fulophazii,Falciformispora_tompkinsii,Stagonospora_paludosa,Trematosphaeria_grisea,Stagonosporopsis_centaureae,Murilentithecium_clematidis,Darksidea_epsilon,Wettsteinina_lacustris,Darksidea_alpha,Byssothecium_circinans","0.226427, 0.168797, 0.081299, 0.074710, 0.073989, 0.066410, 0.035964, 0.035691, 0.032413, 0.026760, 0.023947",Pezizo.OTU31,Ascomycota,Dothideomycetes,Pleosporales,Trematosphaeriaceae,Falciformispora,Pezizo,31,GW20_257
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,GYRBA,258,GW20_258,1,10,10/1/20,3,15,IN-3-15,IN-3-15,,Root_258,Petriella_setifera,0.999999,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_258
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,GYRBA,259,GW20_259,1,10,10/1/20,3,,Single,Single,,Root_259,Petriella_setifera,0.999998,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_259
9/25/20,10/26/20,Root,IN,SW,6,IN-SW-6,GYRBA,649,GW20_649,1,10,10/28/20,8,5,M-8-5,IN-6-8,Lump,Root_542,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_542
9/25/20,10/26/20,Root,IN,SW,6,IN-SW-6,GYRBA,647,GW20_647,1,10,10/28/20,8,,Single,Single,,Root_647,Petriella_setifera,0.999993,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_647
9/11/20,10/9/20,Root,IN,SW,7,IN-SW-2,SFA,549,GW20_549,1,10,10/28/20,6,8,IN-6-8,IN-6-8,,Root_542,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_542
9/11/20,10/9/20,Root,IN,SW,12,IN-SW-12,GYRBA,542,GW20_542,1,10,10/28/20,6,8,IN-6-8,IN-6-8,,Root_542,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_542
9/11/20,10/12/20,Root,WA,N,9,WA-N-9,1/2PDA++,595,GW20_595,1,10,10/28/20,7,8,WA-7-8,WA-7-8,,Root_595,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_595
9/11/20,10/14/20,Root,WA,N,9,WA-N-9,Armillaria,623,GW20_623,1,10,10/28/20,7,8,WA-7-8,WA-7-8,,Root_595,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_595
9/9/20,10/12/20,Root,WA,N,12,WA-N-12,SFA,591,GW20_591,1,10,10/28/20,7,14,WA-7-14,WA-7-14,,Root_591,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_591
9/9/20,10/12/20,Root,WA,N,12,WA-N-12,SFA,593,GW20_593,1,10,10/28/20,7,14,WA-7-14,WA-7-14,,Root_591,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_591
9/22/20,10/12/20,Root,WA,N,18,WA-N-18,MSJ,571,GW20_571,1,10,10/28/20,7,8,WA-7-8,WA-7-8,,Root_595,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_595
9/17/20,10/2/20,Root,WA,SE,6,WA-SE-6,GYRBA,437,GW20_437,1,10,10/12/20,5,32,WA-5-32,WA-5-32,,Root_437,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_437
9/17/20,10/2/20,Root,WA,SE,6,WA-SE-6,GYRBA,438,GW20_438,1,10,10/12/20,5,32,WA-5-32,WA-5-32,,Root_437,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,GW20_437
9/17/20,10/12/20,Root,WA,SE,6,WA-SE-6,GYRBA,596,GW20_596,1,10,10/28/20,7,15,WA-7-15,WA-7-15-1,Split,Root_596,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,"GW20_596, GW20_597"
9/17/20,10/12/20,Root,WA,SE,6,WA-SE-6,GYRBA,597,GW20_597,1,10,10/28/20,7,15,WA-7-15,WA-7-15-1,Split,Root_596,Petriella_setifera,1,Pezizo.OTU32,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Petriella,Pezizo,32,"GW20_596, GW20_597"
9/8/20,9/20/20,Root,IN,NE,13,IN-NE-13,GYRBA,277,GW20_277,1,10,10/1/20,3,21,IN-3-21,IN-3-21,,Root_277,Phialemonium_atrogriseum,1,Pezizo.OTU33,Ascomycota,Sordariomycetes,Sordariales,Cephalothecaceae,Phialemonium,Pezizo,33,GW20_277
9/8/20,9/20/20,Root,IN,NE,8,IN-NE-8,GYRBA,279,GW20_279,1,10,10/1/20,3,23,IN-3-23,IN-3-23,,Root_279,Nectria_haematococca,"0.676321, 0.162395, 0.161281",Pezizo.OTU34.1,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Pezizo,34.1,GW20_279
9/8/20,9/20/20,Root,IN,NE,11,IN-NE-11,MSJ,285,GW20_285,1,10,10/1/20,3,25,IN-3-25,IN-3-25,,Root_285,Nectria_haematococca,"0.754701, 0.128550, 0.116749",Pezizo.OTU34.1,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Pezizo,34.1,GW20_285
9/8/20,10/26/20,Root,IN,NE,7,IN-NE-7,MSJ,676,GW20_676,6,10,10/28/20,8,13,M-8-13,M-8-13,,Root_641,Neocosmospora_rubicola,0.999002,Pezizo.OTU34.2,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neocosmospora,Pezizo,34.2,GW20_641
9/8/20,10/9/20,Root,IN,NE,11,IN-NE-11,SFA,529,GW20_529,1,10,10/28/20,6,5,IN-6-5,WA-7-11,Lump,Root_594,Neocosmospora_rubicola,0.999002,Pezizo.OTU34.2,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neocosmospora,Pezizo,34.2,GW20_594
